515	3.27104288402
516	3.96894576295
517	2.72375342077
518	3.39694226457
519	3.61033762341
520	3.61032075783
521	3.74499006719
522	2.9778245446
523	2.93993697448
524	2.79381619357
525	3.62221855868
526	3.38856253625
527	3.80770927518
528	3.16107058352
529	3.45239902281
530	3.16948390601
531	2.02635985506
601	2.04217388116
602	3.86767447157
603	3.50377097007
604	3.88462332852
605	2.87150753202
606	2.32486489259
607	3.70768530243
608	2.01009545447
609	3.25562193324
610	3.72979547762
611	2.04314686562
612	3.12031716731
613	3.00218066333
614	3.38878387982
615	3.81974467528
616	2.9797682482
617	2.62999172439
618	2.29908598615
619	2.64670503983
620	2.50256516001
621	2.62660646909
622	3.64936478964
623	3.0849973436
624	2.63948297172
625	3.60695577336
626	2.04305094975
627	2.79797707924
628	3.58515008616
629	3.10623329974
630	2.78979809491
631	2.62111241257
701	2.67208435399
702	3.84548169485
703	2.33017401369
704	2.61244671971
705	2.05043252652
706	3.72932718934
707	3.88180865863
708	2.71241744334
709	3.65067884464
710	3.3935966193
711	2.52547141544
712	3.64558000323
713	3.87441420748
714	3.05438238602
715	3.7939681218
716	2.14987605808
717	3.23727382852
718	3.52513784091
719	2.31246642026
720	2.33078892271
721	3.01479092184
722	3.89090967971
723	2.06149976912
724	2.49968060928
725	2.31922530207
726	2.12357679676
727	3.93745149621
728	2.70863331951
729	2.5181185294
730	2.01626233139
731	3.07585735987
801	3.90311830874
802	3.07029419827
803	2.91879758018
804	2.49199800556
805	3.34639775871
806	2.48844925602
807	2.21442869796
808	3.56784239011
809	2.13811930766
810	3.45726950121
811	2.29605687659
812	3.20085402807
813	3.01123340683
814	2.77064726563
815	2.0288456099
816	3.98939034644
817	2.84422460021
818	2.57150600267
819	3.61284617063
820	3.39664261165
821	3.17609937018
822	3.45024918415
823	3.67134564859
824	3.83615298635
825	2.58685129123
826	3.45457585349
827	3.14023994813
828	2.27804459736
829	2.37977828259
830	2.39236025347
831	2.16588946304
901	2.78138824368
902	3.91667511797
903	2.26924000122
904	3.46788696727
905	3.22873800315
906	3.90497178454
907	3.1651540444
908	3.64664597832
909	2.59431454055
910	2.8572827746
911	3.68760024463
912	3.35847554888
913	2.61041228825
914	2.84715720532
915	3.2779320766
916	3.80452964817
917	3.32264537795
918	3.27654830778
919	3.09843805459
920	3.76118007493
921	2.75990985835
922	3.37907762882
923	3.04711155566
924	2.15130747551
925	2.22555718055
926	2.17218156043
927	3.93646274872
928	2.29731199451
929	3.46984306539
930	2.05515954323
931	2.0690831079
1001	2.85018098269
1002	3.89170705869
1003	2.0400389253
1004	3.1966669545
1005	2.94922618227
1006	3.16396915493
1007	3.26849052418
1008	2.37584368991
1009	3.7846263551
1010	3.90991969748
1011	2.4102064781
1012	3.46090501442
1013	3.79062602376
1014	3.87410972669
1015	3.58321900169
1016	3.1597775724
1017	2.695702561
1018	2.37125673775
1019	2.06163353198
1020	3.12398951192
1021	3.43041205341
1022	2.55685778122
1023	3.44549899182
1024	2.79096041048
1025	2.66237199423
1026	2.84925692681
1027	3.39591101842
1028	2.11506393255
1029	3.64116838488
1030	3.57392600293
1031	2.15738646377
